Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
152,"[273, 2652]","[457, 2714]",152,"[365.0, 2714]","[365.0, 2652]","[273, 2683.0]","[457, 2683.0]","[681, 681]","[154, 154]","[146, 146]","[151, 151]"
153,"[464, 2656]","[508, 2697]",153,"[486.0, 2697]","[486.0, 2656]","[464, 2676.5]","[508, 2676.5]","[-1, 0]","[154, 154]","[147, 147]","[152, 152]"
154,"[508, 2652]","[660, 2704]",154,"[584.0, 2704]","[584.0, 2652]","[508, 2678.0]","[660, 2678.0]","[683, 683]","[155, 155]","[148, 148]","[153, 153]"
155,"[667, 2656]","[781, 2707]",155,"[724.0, 2707]","[724.0, 2656]","[667, 2681.5]","[781, 2681.5]","[685, 685]","[-1, 0]","[672, 672]","[154, 154]"
156,"[116, 2803]","[324, 2864]",156,"[220.0, 2864]","[220.0, 2803]","[116, 2833.5]","[324, 2833.5]","[164, 164]","[158, 158]","[680, 680]","[162, 162]"
157,"[326, 2806]","[360, 2854]",157,"[343.0, 2854]","[343.0, 2806]","[326, 2830.0]","[360, 2830.0]","[165, 165]","[158, 158]","[-1, 0]","[701, 701]"
158,"[367, 2810]","[491, 2861]",158,"[429.0, 2861]","[429.0, 2810]","[367, 2835.5]","[491, 2835.5]","[166, 166]","[160, 160]","[-1, 0]","[165, 165]"
159,"[488, 2813]","[529, 2857]",159,"[508.5, 2857]","[508.5, 2813]","[488, 2835.0]","[529, 2835.0]","[166, 166]","[160, 160]","[-1, 0]","[158, 158]"
160,"[534, 2810]","[626, 2861]",160,"[580.0, 2861]","[580.0, 2810]","[534, 2835.5]","[626, 2835.5]","[167, 167]","[161, 161]","[-1, 0]","[166, 166]"
161,"[633, 2810]","[778, 2861]",161,"[705.5, 2861]","[705.5, 2810]","[633, 2835.5]","[778, 2835.5]","[173, 173]","[-1, 0]","[-1, 0]","[160, 160]"
162,"[63, 2844]","[111, 2916]",162,"[87.0, 2916]","[87.0, 2844]","[63, 2880.0]","[111, 2880.0]","[765, 765]","[163, 163]","[-1, 0]","[-1, 0]"
163,"[111, 2854]","[176, 2909]",163,"[143.5, 2909]","[143.5, 2854]","[111, 2881.5]","[176, 2881.5]","[168, 168]","[164, 164]","[700, 700]","[162, 162]"
164,"[184, 2857]","[302, 2912]",164,"[243.0, 2912]","[243.0, 2857]","[184, 2884.5]","[302, 2884.5]","[766, 766]","[165, 165]","[156, 156]","[163, 163]"
165,"[302, 2857]","[382, 2909]",165,"[342.0, 2909]","[342.0, 2857]","[302, 2883.0]","[382, 2883.0]","[169, 169]","[166, 166]","[157, 157]","[164, 164]"
166,"[389, 2864]","[549, 2905]",166,"[469.0, 2905]","[469.0, 2864]","[389, 2884.5]","[549, 2884.5]","[768, 768]","[167, 167]","[159, 159]","[169, 169]"
167,"[558, 2854]","[660, 2905]",167,"[609.0, 2905]","[609.0, 2854]","[558, 2879.5]","[660, 2879.5]","[769, 769]","[-1, 0]","[160, 160]","[166, 166]"
168,"[58, 2878]","[232, 2970]",168,"[145.0, 2970]","[145.0, 2878]","[58, 2924.0]","[232, 2924.0]","[174, 174]","[169, 169]","[163, 163]","[-1, 0]"
169,"[213, 2902]","[399, 2963]",169,"[306.0, 2963]","[306.0, 2902]","[213, 2932.5]","[399, 2932.5]","[-1, 0]","[768, 768]","[165, 165]","[168, 168]"
170,"[401, 2912]","[440, 2950]",170,"[420.5, 2950]","[420.5, 2912]","[401, 2931.0]","[440, 2931.0]","[768, 768]","[171, 171]","[166, 166]","[169, 169]"
171,"[445, 2919]","[599, 2960]",171,"[522.0, 2960]","[522.0, 2919]","[445, 2939.5]","[599, 2939.5]","[-1, 0]","[172, 172]","[-1, 0]","[170, 170]"
172,"[602, 2902]","[691, 2967]",172,"[646.5, 2967]","[646.5, 2902]","[602, 2934.5]","[691, 2934.5]","[769, 769]","[173, 173]","[167, 167]","[171, 171]"
173,"[679, 2905]","[725, 2953]",173,"[702.0, 2953]","[702.0, 2905]","[679, 2929.0]","[725, 2929.0]","[-1, 0]","[-1, 0]","[161, 161]","[172, 172]"
174,"[63, 2998]","[201, 3073]",174,"[132.0, 3073]","[132.0, 2998]","[63, 3035.5]","[201, 3035.5]","[801, 801]","[181, 181]","[765, 765]","[-1, 0]"
175,"[205, 3008]","[295, 3059]",175,"[250.0, 3059]","[250.0, 3008]","[205, 3033.5]","[295, 3033.5]","[186, 186]","[176, 176]","[766, 766]","[180, 180]"
176,"[292, 3011]","[372, 3052]",176,"[332.0, 3052]","[332.0, 3011]","[292, 3031.5]","[372, 3031.5]","[-1, 0]","[177, 177]","[767, 767]","[175, 175]"
177,"[379, 3004]","[541, 3066]",177,"[460.0, 3066]","[460.0, 3004]","[379, 3035.0]","[541, 3035.0]","[188, 188]","[183, 183]","[768, 768]","[176, 176]"
178,"[541, 3001]","[602, 3056]",178,"[571.5, 3056]","[571.5, 3001]","[541, 3028.5]","[602, 3028.5]","[183, 183]","[179, 179]","[-1, 0]","[177, 177]"
179,"[607, 2991]","[701, 3059]",179,"[654.0, 3059]","[654.0, 2991]","[607, 3025.0]","[701, 3025.0]","[184, 184]","[-1, 0]","[172, 172]","[178, 178]"
180,"[63, 3045]","[208, 3107]",180,"[135.5, 3107]","[135.5, 3045]","[63, 3076.0]","[208, 3076.0]","[781, 781]","[182, 182]","[765, 765]","[-1, 0]"
181,"[208, 3062]","[251, 3104]",181,"[229.5, 3104]","[229.5, 3062]","[208, 3083.0]","[251, 3083.0]","[186, 186]","[182, 182]","[175, 175]","[185, 185]"
182,"[251, 3052]","[517, 3114]",182,"[384.0, 3114]","[384.0, 3052]","[251, 3083.0]","[517, 3083.0]","[784, 784]","[183, 183]","[767, 767]","[181, 181]"
183,"[517, 3052]","[614, 3107]",183,"[565.5, 3107]","[565.5, 3052]","[517, 3079.5]","[614, 3079.5]","[189, 189]","[184, 184]","[178, 178]","[182, 182]"
184,"[624, 3059]","[769, 3100]",184,"[696.5, 3100]","[696.5, 3059]","[624, 3079.5]","[769, 3079.5]","[-1, 0]","[-1, 0]","[179, 179]","[183, 183]"
185,"[152, 3110]","[215, 3155]",185,"[183.5, 3155]","[183.5, 3110]","[152, 3132.5]","[215, 3132.5]","[782, 782]","[186, 186]","[181, 181]","[-1, 0]"
186,"[222, 3107]","[309, 3158]",186,"[265.5, 3158]","[265.5, 3107]","[222, 3132.5]","[309, 3132.5]","[782, 782]","[187, 187]","[181, 181]","[185, 185]"
187,"[317, 3110]","[442, 3151]",187,"[379.5, 3151]","[379.5, 3110]","[317, 3130.5]","[442, 3130.5]","[784, 784]","[188, 188]","[182, 182]","[186, 186]"
188,"[447, 3107]","[527, 3158]",188,"[487.0, 3158]","[487.0, 3107]","[447, 3132.5]","[527, 3132.5]","[785, 785]","[189, 189]","[177, 177]","[784, 784]"
189,"[532, 3107]","[701, 3168]",189,"[616.5, 3168]","[616.5, 3107]","[532, 3137.5]","[701, 3137.5]","[-1, 0]","[-1, 0]","[183, 183]","[188, 188]"
190,"[169, 3213]","[249, 3264]",190,"[209.0, 3264]","[209.0, 3213]","[169, 3238.5]","[249, 3238.5]","[-1, 0]","[802, 802]","[782, 782]","[-1, 0]"
191,"[251, 3206]","[469, 3268]",191,"[360.0, 3268]","[360.0, 3206]","[251, 3237.0]","[469, 3237.0]","[803, 803]","[193, 193]","[783, 783]","[190, 190]"
192,"[466, 3206]","[500, 3254]",192,"[483.0, 3254]","[483.0, 3206]","[466, 3230.0]","[500, 3230.0]","[805, 805]","[193, 193]","[785, 785]","[191, 191]"
193,"[500, 3203]","[595, 3268]",193,"[547.5, 3268]","[547.5, 3203]","[500, 3235.5]","[595, 3235.5]","[820, 820]","[194, 194]","[785, 785]","[192, 192]"
194,"[592, 3203]","[754, 3264]",194,"[673.0, 3264]","[673.0, 3203]","[592, 3233.5]","[754, 3233.5]","[821, 821]","[-1, 0]","[786, 786]","[193, 193]"
195,"[65, 3356]","[150, 3408]",195,"[107.5, 3408]","[107.5, 3356]","[65, 3382.0]","[150, 3382.0]","[837, 837]","[196, 196]","[-1, 0]","[-1, 0]"
196,"[152, 3356]","[247, 3408]",196,"[199.5, 3408]","[199.5, 3356]","[152, 3382.0]","[247, 3382.0]","[-1, 0]","[818, 818]","[817, 817]","[195, 195]"
197,"[249, 3363]","[290, 3408]",197,"[269.5, 3408]","[269.5, 3363]","[249, 3385.5]","[290, 3385.5]","[-1, 0]","[198, 198]","[818, 818]","[196, 196]"
198,"[292, 3356]","[384, 3408]",198,"[338.0, 3408]","[338.0, 3356]","[292, 3382.0]","[384, 3382.0]","[-1, 0]","[199, 199]","[818, 818]","[197, 197]"
199,"[389, 3356]","[481, 3411]",199,"[435.0, 3411]","[435.0, 3356]","[389, 3383.5]","[481, 3383.5]","[-1, 0]","[200, 200]","[819, 819]","[818, 818]"
200,"[488, 3363]","[650, 3415]",200,"[569.0, 3415]","[569.0, 3363]","[488, 3389.0]","[650, 3389.0]","[-1, 0]","[201, 201]","[820, 820]","[199, 199]"
201,"[653, 3363]","[706, 3415]",201,"[679.5, 3415]","[679.5, 3363]","[653, 3389.0]","[706, 3389.0]","[-1, 0]","[822, 822]","[821, 821]","[200, 200]"
202,"[706, 3350]","[783, 3418]",202,"[744.5, 3418]","[744.5, 3350]","[706, 3384.0]","[783, 3384.0]","[-1, 0]","[-1, 0]","[822, 822]","[201, 201]"
203,"[875, 940]","[1131, 991]",203,"[1003.0, 991]","[1003.0, 940]","[875, 965.5]","[1131, 965.5]","[212, 212]","[210, 210]","[-1, 0]","[-1, 0]"
204,"[1134, 937]","[1211, 991]",204,"[1172.5, 991]","[1172.5, 937]","[1134, 964.0]","[1211, 964.0]","[214, 214]","[205, 205]","[-1, 0]","[209, 209]"
205,"[1213, 943]","[1305, 984]",205,"[1259.0, 984]","[1259.0, 943]","[1213, 963.5]","[1305, 963.5]","[210, 210]","[206, 206]","[-1, 0]","[204, 204]"
206,"[1303, 943]","[1467, 995]",206,"[1385.0, 995]","[1385.0, 943]","[1303, 969.0]","[1467, 969.0]","[-1, 0]","[207, 207]","[-1, 0]","[210, 210]"
207,"[1472, 947]","[1520, 988]",207,"[1496.0, 988]","[1496.0, 947]","[1472, 967.5]","[1520, 967.5]","[-1, 0]","[-1, 0]","[-1, 0]","[206, 206]"
208,"[875, 988]","[1071, 1063]",208,"[973.0, 1063]","[973.0, 988]","[875, 1025.5]","[1071, 1025.5]","[218, 218]","[213, 213]","[203, 203]","[-1, 0]"
209,"[1071, 988]","[1146, 1039]",209,"[1108.5, 1039]","[1108.5, 988]","[1071, 1013.5]","[1146, 1013.5]","[213, 213]","[210, 210]","[-1, 0]","[213, 213]"
210,"[1153, 991]","[1325, 1032]",210,"[1239.0, 1032]","[1239.0, 991]","[1153, 1011.5]","[1325, 1011.5]","[215, 215]","[206, 206]","[205, 205]","[209, 209]"
211,"[931, 1042]","[964, 1073]",211,"[947.5, 1073]","[947.5, 1042]","[931, 1057.5]","[964, 1057.5]","[218, 218]","[212, 212]","[208, 208]","[-1, 0]"
212,"[964, 1032]","[1044, 1087]",212,"[1004.0, 1087]","[1004.0, 1032]","[964, 1059.5]","[1044, 1059.5]","[-1, 0]","[213, 213]","[208, 208]","[211, 211]"
213,"[1042, 1029]","[1092, 1087]",213,"[1067.0, 1087]","[1067.0, 1029]","[1042, 1058.0]","[1092, 1058.0]","[219, 219]","[214, 214]","[209, 209]","[212, 212]"
214,"[1121, 1036]","[1213, 1101]",214,"[1167.0, 1101]","[1167.0, 1036]","[1121, 1068.5]","[1213, 1068.5]","[225, 225]","[215, 215]","[204, 204]","[219, 219]"
215,"[1213, 1039]","[1329, 1090]",215,"[1271.0, 1090]","[1271.0, 1039]","[1213, 1064.5]","[1329, 1064.5]","[-1, 0]","[216, 216]","[210, 210]","[214, 214]"
216,"[1337, 1042]","[1499, 1083]",216,"[1418.0, 1083]","[1418.0, 1042]","[1337, 1062.5]","[1499, 1062.5]","[-1, 0]","[217, 217]","[-1, 0]","[215, 215]"
217,"[1486, 1039]","[1532, 1083]",217,"[1509.0, 1083]","[1509.0, 1039]","[1486, 1061.0]","[1532, 1061.0]","[222, 222]","[-1, 0]","[-1, 0]","[216, 216]"
218,"[875, 1090]","[1018, 1131]",218,"[946.5, 1131]","[946.5, 1090]","[875, 1110.5]","[1018, 1110.5]","[223, 223]","[219, 219]","[211, 211]","[-1, 0]"
219,"[1025, 1087]","[1117, 1138]",219,"[1071.0, 1138]","[1071.0, 1087]","[1025, 1112.5]","[1117, 1112.5]","[-1, 0]","[220, 220]","[213, 213]","[218, 218]"
220,"[1117, 1087]","[1250, 1138]",220,"[1183.5, 1138]","[1183.5, 1087]","[1117, 1112.5]","[1250, 1112.5]","[225, 225]","[221, 221]","[214, 214]","[219, 219]"
221,"[1254, 1090]","[1443, 1135]",221,"[1348.5, 1135]","[1348.5, 1090]","[1254, 1112.5]","[1443, 1112.5]","[-1, 0]","[222, 222]","[-1, 0]","[220, 220]"
222,"[1455, 1090]","[1528, 1131]",222,"[1491.5, 1131]","[1491.5, 1090]","[1455, 1110.5]","[1528, 1110.5]","[-1, 0]","[-1, 0]","[217, 217]","[221, 221]"
223,"[877, 1145]","[926, 1189]",223,"[901.5, 1189]","[901.5, 1145]","[877, 1167.0]","[926, 1167.0]","[233, 233]","[224, 224]","[218, 218]","[-1, 0]"
224,"[928, 1145]","[1105, 1183]",224,"[1016.5, 1183]","[1016.5, 1145]","[928, 1164.0]","[1105, 1164.0]","[234, 234]","[225, 225]","[-1, 0]","[223, 223]"
225,"[1114, 1145]","[1235, 1186]",225,"[1174.5, 1186]","[1174.5, 1145]","[1114, 1165.5]","[1235, 1165.5]","[229, 229]","[226, 226]","[220, 220]","[224, 224]"
226,"[1240, 1145]","[1325, 1186]",226,"[1282.5, 1186]","[1282.5, 1145]","[1240, 1165.5]","[1325, 1165.5]","[-1, 0]","[227, 227]","[-1, 0]","[225, 225]"
227,"[1327, 1138]","[1535, 1186]",227,"[1431.0, 1186]","[1431.0, 1138]","[1327, 1162.0]","[1535, 1162.0]","[230, 230]","[-1, 0]","[-1, 0]","[226, 226]"
228,"[875, 1189]","[1061, 1251]",228,"[968.0, 1251]","[968.0, 1189]","[875, 1220.0]","[1061, 1220.0]","[234, 234]","[229, 229]","[224, 224]","[-1, 0]"
229,"[1071, 1196]","[1349, 1248]",229,"[1210.0, 1248]","[1210.0, 1196]","[1071, 1222.0]","[1349, 1222.0]","[236, 236]","[230, 230]","[225, 225]","[234, 234]"
230,"[1356, 1189]","[1450, 1241]",230,"[1403.0, 1241]","[1403.0, 1189]","[1356, 1215.0]","[1450, 1215.0]","[-1, 0]","[231, 231]","[227, 227]","[237, 237]"
231,"[1450, 1189]","[1530, 1241]",231,"[1490.0, 1241]","[1490.0, 1189]","[1450, 1215.0]","[1530, 1215.0]","[238, 238]","[232, 232]","[-1, 0]","[230, 230]"
232,"[1532, 1203]","[1578, 1248]",232,"[1555.0, 1248]","[1555.0, 1203]","[1532, 1225.5]","[1578, 1225.5]","[-1, 0]","[-1, 0]","[-1, 0]","[231, 231]"
233,"[875, 1234]","[945, 1292]",233,"[910.0, 1292]","[910.0, 1234]","[875, 1263.0]","[945, 1263.0]","[246, 246]","[234, 234]","[223, 223]","[-1, 0]"
234,"[945, 1234]","[1088, 1295]",234,"[1016.5, 1295]","[1016.5, 1234]","[945, 1264.5]","[1088, 1264.5]","[241, 241]","[235, 235]","[228, 228]","[233, 233]"
235,"[1095, 1241]","[1211, 1295]",235,"[1153.0, 1295]","[1153.0, 1241]","[1095, 1268.0]","[1211, 1268.0]","[242, 242]","[243, 243]","[-1, 0]","[234, 234]"
236,"[1221, 1241]","[1298, 1292]",236,"[1259.5, 1292]","[1259.5, 1241]","[1221, 1266.5]","[1298, 1266.5]","[243, 243]","[244, 244]","[229, 229]","[242, 242]"
237,"[1296, 1237]","[1370, 1292]",237,"[1333.0, 1292]","[1333.0, 1237]","[1296, 1264.5]","[1370, 1264.5]","[244, 244]","[238, 238]","[-1, 0]","[243, 243]"
238,"[1375, 1244]","[1571, 1295]",238,"[1473.0, 1295]","[1473.0, 1244]","[1375, 1269.5]","[1571, 1269.5]","[251, 251]","[-1, 0]","[231, 231]","[237, 237]"
239,"[873, 1292]","[918, 1340]",239,"[895.5, 1340]","[895.5, 1292]","[873, 1316.0]","[918, 1316.0]","[252, 252]","[241, 241]","[233, 233]","[-1, 0]"
240,"[916, 1295]","[960, 1340]",240,"[938.0, 1340]","[938.0, 1295]","[916, 1317.5]","[960, 1317.5]","[246, 246]","[241, 241]","[233, 233]","[239, 239]"
241,"[960, 1289]","[1121, 1350]",241,"[1040.5, 1350]","[1040.5, 1289]","[960, 1319.5]","[1121, 1319.5]","[254, 254]","[248, 248]","[234, 234]","[240, 240]"
242,"[1121, 1289]","[1211, 1340]",242,"[1166.0, 1340]","[1166.0, 1289]","[1121, 1314.5]","[1211, 1314.5]","[255, 255]","[243, 243]","[235, 235]","[247, 247]"
243,"[1216, 1289]","[1293, 1340]",243,"[1254.5, 1340]","[1254.5, 1289]","[1216, 1314.5]","[1293, 1314.5]","[249, 249]","[245, 245]","[236, 236]","[242, 242]"
244,"[1291, 1292]","[1332, 1340]",244,"[1311.5, 1340]","[1311.5, 1292]","[1291, 1316.0]","[1332, 1316.0]","[250, 250]","[245, 245]","[237, 237]","[243, 243]"
245,"[1334, 1285]","[1566, 1350]",245,"[1450.0, 1350]","[1450.0, 1285]","[1334, 1317.5]","[1566, 1317.5]","[251, 251]","[-1, 0]","[238, 238]","[244, 244]"
246,"[873, 1340]","[984, 1391]",246,"[928.5, 1391]","[928.5, 1340]","[873, 1365.5]","[984, 1365.5]","[429, 429]","[247, 247]","[240, 240]","[-1, 0]"
247,"[991, 1340]","[1114, 1391]",247,"[1052.5, 1391]","[1052.5, 1340]","[991, 1365.5]","[1114, 1365.5]","[254, 254]","[248, 248]","[241, 241]","[246, 246]"
248,"[1119, 1347]","[1204, 1388]",248,"[1161.5, 1388]","[1161.5, 1347]","[1119, 1367.5]","[1204, 1367.5]","[431, 431]","[249, 249]","[242, 242]","[247, 247]"
249,"[1211, 1350]","[1267, 1391]",249,"[1239.0, 1391]","[1239.0, 1350]","[1211, 1370.5]","[1267, 1370.5]","[256, 256]","[256, 256]","[243, 243]","[248, 248]"
250,"[1271, 1347]","[1361, 1401]",250,"[1316.0, 1401]","[1316.0, 1347]","[1271, 1374.0]","[1361, 1374.0]","[432, 432]","[251, 251]","[244, 244]","[256, 256]"
251,"[1368, 1343]","[1547, 1384]",251,"[1457.5, 1384]","[1457.5, 1343]","[1368, 1363.5]","[1547, 1363.5]","[258, 258]","[-1, 0]","[245, 245]","[250, 250]"
252,"[873, 1388]","[955, 1442]",252,"[914.0, 1442]","[914.0, 1388]","[873, 1415.0]","[955, 1415.0]","[429, 429]","[253, 253]","[246, 246]","[-1, 0]"
253,"[950, 1398]","[1013, 1439]",253,"[981.5, 1439]","[981.5, 1398]","[950, 1418.5]","[1013, 1418.5]","[430, 430]","[254, 254]","[-1, 0]","[252, 252]"
254,"[1010, 1398]","[1100, 1453]",254,"[1055.0, 1453]","[1055.0, 1398]","[1010, 1425.5]","[1100, 1425.5]","[446, 446]","[255, 255]","[247, 247]","[253, 253]"
255,"[1102, 1388]","[1264, 1449]",255,"[1183.0, 1449]","[1183.0, 1388]","[1102, 1418.5]","[1264, 1418.5]","[447, 447]","[257, 257]","[248, 248]","[254, 254]"
256,"[1259, 1391]","[1300, 1439]",256,"[1279.5, 1439]","[1279.5, 1391]","[1259, 1415.0]","[1300, 1415.0]","[-1, 0]","[257, 257]","[250, 250]","[255, 255]"
257,"[1305, 1381]","[1395, 1449]",257,"[1350.0, 1449]","[1350.0, 1381]","[1305, 1415.0]","[1395, 1415.0]","[432, 432]","[258, 258]","[250, 250]","[256, 256]"
258,"[1402, 1395]","[1549, 1436]",258,"[1475.5, 1436]","[1475.5, 1395]","[1402, 1415.5]","[1549, 1415.5]","[433, 433]","[-1, 0]","[251, 251]","[257, 257]"
259,"[894, 1521]","[1131, 1610]",259,"[1012.5, 1610]","[1012.5, 1521]","[894, 1565.5]","[1131, 1565.5]","[269, 269]","[260, 260]","[446, 446]","[-1, 0]"
260,"[1131, 1538]","[1208, 1596]",260,"[1169.5, 1596]","[1169.5, 1538]","[1131, 1567.0]","[1208, 1567.0]","[267, 267]","[448, 448]","[447, 447]","[266, 266]"
261,"[1208, 1528]","[1283, 1600]",261,"[1245.5, 1600]","[1245.5, 1528]","[1208, 1564.0]","[1283, 1564.0]","[626, 626]","[449, 449]","[448, 448]","[447, 447]"
262,"[1276, 1528]","[1380, 1606]",262,"[1328.0, 1606]","[1328.0, 1528]","[1276, 1567.0]","[1380, 1567.0]","[272, 272]","[263, 263]","[449, 449]","[448, 448]"
263,"[1378, 1545]","[1588, 1596]",263,"[1483.0, 1596]","[1483.0, 1545]","[1378, 1570.5]","[1588, 1570.5]","[620, 620]","[-1, 0]","[-1, 0]","[262, 262]"
264,"[870, 1586]","[991, 1651]",264,"[930.5, 1651]","[930.5, 1586]","[870, 1618.5]","[991, 1618.5]","[268, 268]","[265, 265]","[445, 445]","[-1, 0]"
265,"[986, 1583]","[1073, 1647]",265,"[1029.5, 1647]","[1029.5, 1583]","[986, 1615.0]","[1073, 1615.0]","[269, 269]","[266, 266]","[446, 446]","[264, 264]"
266,"[1068, 1586]","[1126, 1641]",266,"[1097.0, 1641]","[1097.0, 1586]","[1068, 1613.5]","[1126, 1613.5]","[270, 270]","[267, 267]","[-1, 0]","[265, 265]"
267,"[1126, 1589]","[1194, 1647]",267,"[1160.0, 1647]","[1160.0, 1589]","[1126, 1618.0]","[1194, 1618.0]","[270, 270]","[626, 626]","[447, 447]","[266, 266]"
268,"[873, 1644]","[960, 1712]",268,"[916.5, 1712]","[916.5, 1644]","[873, 1678.0]","[960, 1678.0]","[627, 627]","[269, 269]","[264, 264]","[-1, 0]"
269,"[960, 1644]","[1022, 1699]",269,"[991.0, 1699]","[991.0, 1644]","[960, 1671.5]","[1022, 1671.5]","[275, 275]","[270, 270]","[265, 265]","[268, 268]"
270,"[1025, 1641]","[1213, 1702]",270,"[1119.0, 1702]","[1119.0, 1641]","[1025, 1671.5]","[1213, 1671.5]","[629, 629]","[626, 626]","[267, 267]","[269, 269]"
271,"[1221, 1641]","[1283, 1695]",271,"[1252.0, 1695]","[1252.0, 1641]","[1221, 1668.0]","[1283, 1668.0]","[630, 630]","[272, 272]","[626, 626]","[270, 270]"
272,"[1276, 1641]","[1370, 1692]",272,"[1323.0, 1692]","[1323.0, 1641]","[1276, 1666.5]","[1370, 1666.5]","[278, 278]","[274, 274]","[262, 262]","[271, 271]"
273,"[1370, 1651]","[1416, 1692]",273,"[1393.0, 1692]","[1393.0, 1651]","[1370, 1671.5]","[1416, 1671.5]","[278, 278]","[274, 274]","[619, 619]","[272, 272]"
274,"[1419, 1647]","[1547, 1688]",274,"[1483.0, 1688]","[1483.0, 1647]","[1419, 1667.5]","[1547, 1667.5]","[279, 279]","[-1, 0]","[620, 620]","[278, 278]"
275,"[868, 1675]","[1090, 1764]",275,"[979.0, 1764]","[979.0, 1675]","[868, 1719.5]","[1090, 1719.5]","[-1, 0]","[276, 276]","[269, 269]","[-1, 0]"
276,"[1092, 1699]","[1238, 1750]",276,"[1165.0, 1750]","[1165.0, 1699]","[1092, 1724.5]","[1238, 1724.5]","[629, 629]","[630, 630]","[270, 270]","[275, 275]"
277,"[1242, 1692]","[1325, 1747]",277,"[1283.5, 1747]","[1283.5, 1692]","[1242, 1719.5]","[1325, 1719.5]","[631, 631]","[278, 278]","[626, 626]","[276, 276]"
278,"[1325, 1685]","[1421, 1750]",278,"[1373.0, 1750]","[1373.0, 1685]","[1325, 1717.5]","[1421, 1717.5]","[631, 631]","[279, 279]","[619, 619]","[277, 277]"
279,"[1421, 1699]","[1573, 1750]",279,"[1497.0, 1750]","[1497.0, 1699]","[1421, 1724.5]","[1573, 1724.5]","[632, 632]","[-1, 0]","[274, 274]","[278, 278]"
280,"[873, 1788]","[943, 1863]",280,"[908.0, 1863]","[908.0, 1788]","[873, 1825.5]","[943, 1825.5]","[287, 287]","[283, 283]","[627, 627]","[-1, 0]"
281,"[955, 1798]","[1131, 1839]",281,"[1043.0, 1839]","[1043.0, 1798]","[955, 1818.5]","[1131, 1818.5]","[288, 288]","[282, 282]","[628, 628]","[280, 280]"
282,"[1143, 1791]","[1230, 1846]",282,"[1186.5, 1846]","[1186.5, 1791]","[1143, 1818.5]","[1230, 1818.5]","[284, 284]","[-1, 0]","[629, 629]","[281, 281]"
283,"[928, 1849]","[1131, 1900]",283,"[1029.5, 1900]","[1029.5, 1849]","[928, 1874.5]","[1131, 1874.5]","[288, 288]","[284, 284]","[628, 628]","[280, 280]"
284,"[1138, 1853]","[1192, 1904]",284,"[1165.0, 1904]","[1165.0, 1853]","[1138, 1878.5]","[1192, 1878.5]","[289, 289]","[290, 290]","[282, 282]","[283, 283]"
285,"[1192, 1842]","[1339, 1907]",285,"[1265.5, 1907]","[1265.5, 1842]","[1192, 1874.5]","[1339, 1874.5]","[291, 291]","[286, 286]","[-1, 0]","[284, 284]"
286,"[1339, 1846]","[1557, 1897]",286,"[1448.0, 1897]","[1448.0, 1846]","[1339, 1871.5]","[1557, 1871.5]","[293, 293]","[-1, 0]","[-1, 0]","[285, 285]"
287,"[873, 1900]","[916, 1952]",287,"[894.5, 1952]","[894.5, 1900]","[873, 1926.0]","[916, 1926.0]","[294, 294]","[295, 295]","[280, 280]","[-1, 0]"
288,"[911, 1890]","[1175, 1965]",288,"[1043.0, 1965]","[1043.0, 1890]","[911, 1927.5]","[1175, 1927.5]","[301, 301]","[297, 297]","[283, 283]","[287, 287]"
289,"[1175, 1904]","[1216, 1948]",289,"[1195.5, 1948]","[1195.5, 1904]","[1175, 1926.0]","[1216, 1926.0]","[297, 297]","[291, 291]","[284, 284]","[288, 288]"
290,"[1199, 1894]","[1267, 1952]",290,"[1233.0, 1952]","[1233.0, 1894]","[1199, 1923.0]","[1267, 1923.0]","[297, 297]","[298, 298]","[285, 285]","[289, 289]"
291,"[1267, 1894]","[1363, 1958]",291,"[1315.0, 1958]","[1315.0, 1894]","[1267, 1926.0]","[1363, 1926.0]","[-1, 0]","[292, 292]","[285, 285]","[297, 297]"
292,"[1368, 1904]","[1433, 1948]",292,"[1400.5, 1948]","[1400.5, 1904]","[1368, 1926.0]","[1433, 1926.0]","[298, 298]","[293, 293]","[286, 286]","[291, 291]"
293,"[1438, 1894]","[1515, 1948]",293,"[1476.5, 1948]","[1476.5, 1894]","[1438, 1921.0]","[1515, 1921.0]","[299, 299]","[-1, 0]","[286, 286]","[292, 292]"
294,"[865, 1941]","[943, 2010]",294,"[904.0, 2010]","[904.0, 1941]","[865, 1975.5]","[943, 1975.5]","[306, 306]","[295, 295]","[287, 287]","[-1, 0]"
295,"[945, 1941]","[1013, 1996]",295,"[979.0, 1996]","[979.0, 1941]","[945, 1968.5]","[1013, 1968.5]","[307, 307]","[296, 296]","[-1, 0]","[294, 294]"
296,"[1015, 1952]","[1196, 2003]",296,"[1105.5, 2003]","[1105.5, 1952]","[1015, 1977.5]","[1196, 1977.5]","[302, 302]","[303, 303]","[-1, 0]","[295, 295]"
297,"[1192, 1945]","[1269, 2003]",297,"[1230.5, 2003]","[1230.5, 1945]","[1192, 1974.0]","[1269, 1974.0]","[310, 310]","[298, 298]","[290, 290]","[302, 302]"
298,"[1269, 1941]","[1465, 2003]",298,"[1367.0, 2003]","[1367.0, 1941]","[1269, 1972.0]","[1465, 1972.0]","[312, 312]","[305, 305]","[292, 292]","[297, 297]"
