Unnamed: 0,Top-Left,Bottom-Right,Id,Bottom,Top,Left,Right,Bottom_Box,Right_Box,Top_Box,Left_Box
147,"[1624, 2023]","[1837, 2088]",147,"[1730.5, 2088]","[1730.5, 2023]","[1624, 2055.5]","[1837, 2055.5]","[-1, 0]","[148, 148]","[-1, 0]","[146, 146]"
148,"[1868, 2030]","[1963, 2085]",148,"[1915.5, 2085]","[1915.5, 2030]","[1868, 2057.5]","[1963, 2057.5]","[336, 336]","[149, 149]","[136, 136]","[147, 147]"
149,"[1996, 2030]","[2122, 2082]",149,"[2059.0, 2082]","[2059.0, 2030]","[1996, 2056.0]","[2122, 2056.0]","[-1, 0]","[150, 150]","[137, 137]","[148, 148]"
150,"[2154, 2027]","[2212, 2082]",150,"[2183.0, 2082]","[2183.0, 2027]","[2154, 2054.5]","[2212, 2054.5]","[337, 337]","[151, 151]","[138, 138]","[149, 149]"
151,"[2245, 2027]","[2279, 2075]",151,"[2262.0, 2075]","[2262.0, 2027]","[2245, 2051.0]","[2279, 2051.0]","[-1, 0]","[-1, 0]","[138, 138]","[150, 150]"
152,"[225, 2153]","[319, 2222]",152,"[272.0, 2222]","[272.0, 2153]","[225, 2187.5]","[319, 2187.5]","[175, 175]","[153, 153]","[328, 328]","[-1, 0]"
153,"[358, 2150]","[573, 2225]",153,"[465.5, 2225]","[465.5, 2150]","[358, 2187.5]","[573, 2187.5]","[-1, 0]","[154, 154]","[330, 330]","[162, 162]"
154,"[602, 2075]","[798, 2239]",154,"[700.0, 2239]","[700.0, 2075]","[602, 2157.0]","[798, 2157.0]","[165, 165]","[332, 332]","[142, 142]","[330, 330]"
155,"[795, 2157]","[979, 2208]",155,"[887.0, 2208]","[887.0, 2157]","[795, 2182.5]","[979, 2182.5]","[166, 166]","[333, 333]","[332, 332]","[154, 154]"
156,"[1034, 2157]","[1223, 2208]",156,"[1128.5, 2208]","[1128.5, 2157]","[1034, 2182.5]","[1223, 2182.5]","[167, 167]","[-1, 0]","[333, 333]","[155, 155]"
157,"[1298, 2140]","[1455, 2181]",157,"[1376.5, 2181]","[1376.5, 2140]","[1298, 2160.5]","[1455, 2160.5]","[168, 168]","[158, 158]","[334, 334]","[-1, 0]"
158,"[1506, 2136]","[1610, 2188]",158,"[1558.0, 2188]","[1558.0, 2136]","[1506, 2162.0]","[1610, 2162.0]","[169, 169]","[159, 159]","[-1, 0]","[334, 334]"
159,"[1656, 2146]","[1769, 2198]",159,"[1712.5, 2198]","[1712.5, 2146]","[1656, 2172.0]","[1769, 2172.0]","[170, 170]","[160, 160]","[-1, 0]","[158, 158]"
160,"[1820, 2136]","[2042, 2201]",160,"[1931.0, 2201]","[1931.0, 2136]","[1820, 2168.5]","[2042, 2168.5]","[181, 181]","[173, 173]","[336, 336]","[159, 159]"
161,"[2093, 2146]","[2277, 2188]",161,"[2185.0, 2188]","[2185.0, 2146]","[2093, 2167.0]","[2277, 2167.0]","[174, 174]","[-1, 0]","[337, 337]","[160, 160]"
162,"[225, 2201]","[341, 2266]",162,"[283.0, 2266]","[283.0, 2201]","[225, 2233.5]","[341, 2233.5]","[193, 193]","[163, 163]","[152, 152]","[-1, 0]"
163,"[358, 2205]","[447, 2273]",163,"[402.5, 2273]","[402.5, 2205]","[358, 2239.0]","[447, 2239.0]","[183, 183]","[176, 176]","[329, 329]","[175, 175]"
164,"[469, 2211]","[587, 2266]",164,"[528.0, 2266]","[528.0, 2211]","[469, 2238.5]","[587, 2238.5]","[176, 176]","[165, 165]","[-1, 0]","[163, 163]"
165,"[614, 2205]","[708, 2273]",165,"[661.0, 2273]","[661.0, 2205]","[614, 2239.0]","[708, 2239.0]","[184, 184]","[166, 166]","[154, 154]","[176, 176]"
166,"[730, 2211]","[981, 2263]",166,"[855.5, 2263]","[855.5, 2211]","[730, 2237.0]","[981, 2237.0]","[-1, 0]","[167, 167]","[155, 155]","[165, 165]"
167,"[1010, 2208]","[1225, 2259]",167,"[1117.5, 2259]","[1117.5, 2208]","[1010, 2233.5]","[1225, 2233.5]","[-1, 0]","[-1, 0]","[333, 333]","[166, 166]"
168,"[1296, 2194]","[1395, 2246]",168,"[1345.5, 2246]","[1345.5, 2194]","[1296, 2220.0]","[1395, 2220.0]","[179, 179]","[169, 169]","[157, 157]","[-1, 0]"
169,"[1424, 2188]","[1605, 2266]",169,"[1514.5, 2266]","[1514.5, 2188]","[1424, 2227.0]","[1605, 2227.0]","[-1, 0]","[170, 170]","[158, 158]","[168, 168]"
170,"[1629, 2191]","[1774, 2252]",170,"[1701.5, 2252]","[1701.5, 2191]","[1629, 2221.5]","[1774, 2221.5]","[-1, 0]","[171, 171]","[159, 159]","[169, 169]"
171,"[1803, 2198]","[1878, 2252]",171,"[1840.5, 2252]","[1840.5, 2198]","[1803, 2225.0]","[1878, 2225.0]","[190, 190]","[172, 172]","[-1, 0]","[170, 170]"
172,"[1907, 2191]","[2011, 2246]",172,"[1959.0, 2246]","[1959.0, 2191]","[1907, 2218.5]","[2011, 2218.5]","[-1, 0]","[173, 173]","[160, 160]","[171, 171]"
173,"[2042, 2194]","[2168, 2252]",173,"[2105.0, 2252]","[2105.0, 2194]","[2042, 2223.0]","[2168, 2223.0]","[182, 182]","[174, 174]","[-1, 0]","[172, 172]"
174,"[2195, 2194]","[2282, 2249]",174,"[2238.5, 2249]","[2238.5, 2194]","[2195, 2221.5]","[2282, 2221.5]","[-1, 0]","[-1, 0]","[161, 161]","[173, 173]"
175,"[225, 2259]","[375, 2321]",175,"[300.0, 2321]","[300.0, 2259]","[225, 2290.0]","[375, 2290.0]","[193, 193]","[176, 176]","[162, 162]","[-1, 0]"
176,"[430, 2259]","[611, 2324]",176,"[520.5, 2324]","[520.5, 2259]","[430, 2291.5]","[611, 2291.5]","[-1, 0]","[165, 165]","[164, 164]","[175, 175]"
177,"[672, 2266]","[836, 2317]",177,"[754.0, 2317]","[754.0, 2266]","[672, 2291.5]","[836, 2291.5]","[-1, 0]","[-1, 0]","[-1, 0]","[-1, 0]"
178,"[897, 2270]","[1223, 2321]",178,"[1060.0, 2321]","[1060.0, 2270]","[897, 2295.5]","[1223, 2295.5]","[187, 187]","[-1, 0]","[-1, 0]","[-1, 0]"
179,"[1293, 2242]","[1474, 2304]",179,"[1383.5, 2304]","[1383.5, 2242]","[1293, 2273.0]","[1474, 2273.0]","[198, 198]","[180, 180]","[168, 168]","[-1, 0]"
180,"[1525, 2242]","[1764, 2304]",180,"[1644.5, 2304]","[1644.5, 2242]","[1525, 2273.0]","[1764, 2273.0]","[189, 189]","[181, 181]","[-1, 0]","[179, 179]"
181,"[1815, 2242]","[1975, 2317]",181,"[1895.0, 2317]","[1895.0, 2242]","[1815, 2279.5]","[1975, 2279.5]","[-1, 0]","[-1, 0]","[171, 171]","[180, 180]"
182,"[2035, 2246]","[2279, 2307]",182,"[2157.0, 2307]","[2157.0, 2246]","[2035, 2276.5]","[2279, 2276.5]","[192, 192]","[-1, 0]","[173, 173]","[-1, 0]"
183,"[334, 2314]","[524, 2375]",183,"[429.0, 2375]","[429.0, 2314]","[334, 2344.5]","[524, 2344.5]","[194, 194]","[184, 184]","[163, 163]","[193, 193]"
184,"[541, 2317]","[766, 2379]",184,"[653.5, 2379]","[653.5, 2317]","[541, 2348.0]","[766, 2348.0]","[195, 195]","[185, 185]","[165, 165]","[194, 194]"
185,"[786, 2317]","[880, 2386]",185,"[833.0, 2386]","[833.0, 2317]","[786, 2351.5]","[880, 2351.5]","[-1, 0]","[186, 186]","[-1, 0]","[195, 195]"
186,"[897, 2321]","[986, 2375]",186,"[941.5, 2375]","[941.5, 2321]","[897, 2348.0]","[986, 2348.0]","[196, 196]","[187, 187]","[-1, 0]","[185, 185]"
187,"[1008, 2317]","[1221, 2369]",187,"[1114.5, 2369]","[1114.5, 2317]","[1008, 2343.0]","[1221, 2343.0]","[207, 207]","[-1, 0]","[178, 178]","[186, 186]"
188,"[1293, 2300]","[1455, 2362]",188,"[1374.0, 2362]","[1374.0, 2300]","[1293, 2331.0]","[1455, 2331.0]","[208, 208]","[189, 189]","[179, 179]","[-1, 0]"
189,"[1477, 2307]","[1711, 2358]",189,"[1594.0, 2358]","[1594.0, 2307]","[1477, 2332.5]","[1711, 2332.5]","[-1, 0]","[190, 190]","[180, 180]","[188, 188]"
190,"[1731, 2290]","[1917, 2365]",190,"[1824.0, 2365]","[1824.0, 2290]","[1731, 2327.5]","[1917, 2327.5]","[201, 201]","[191, 191]","[171, 171]","[189, 189]"
191,"[1926, 2293]","[2064, 2372]",191,"[1995.0, 2372]","[1995.0, 2293]","[1926, 2332.5]","[2064, 2332.5]","[202, 202]","[203, 203]","[-1, 0]","[190, 190]"
192,"[2074, 2300]","[2282, 2365]",192,"[2178.0, 2365]","[2178.0, 2300]","[2074, 2332.5]","[2282, 2332.5]","[204, 204]","[-1, 0]","[182, 182]","[191, 191]"
193,"[210, 2297]","[341, 2444]",193,"[275.5, 2444]","[275.5, 2297]","[210, 2370.5]","[341, 2370.5]","[213, 213]","[194, 194]","[175, 175]","[-1, 0]"
194,"[363, 2375]","[544, 2427]",194,"[453.5, 2427]","[453.5, 2375]","[363, 2401.0]","[544, 2401.0]","[205, 205]","[195, 195]","[183, 183]","[193, 193]"
195,"[573, 2372]","[798, 2434]",195,"[685.5, 2434]","[685.5, 2372]","[573, 2403.0]","[798, 2403.0]","[-1, 0]","[206, 206]","[184, 184]","[194, 194]"
196,"[834, 2369]","[1039, 2434]",196,"[936.5, 2434]","[936.5, 2369]","[834, 2401.5]","[1039, 2401.5]","[206, 206]","[207, 207]","[186, 186]","[195, 195]"
197,"[1073, 2375]","[1223, 2427]",197,"[1148.0, 2427]","[1148.0, 2375]","[1073, 2401.0]","[1223, 2401.0]","[207, 207]","[-1, 0]","[187, 187]","[196, 196]"
198,"[1293, 2355]","[1436, 2417]",198,"[1364.5, 2417]","[1364.5, 2355]","[1293, 2386.0]","[1436, 2386.0]","[208, 208]","[199, 199]","[188, 188]","[-1, 0]"
199,"[1450, 2365]","[1554, 2417]",199,"[1502.0, 2417]","[1502.0, 2365]","[1450, 2391.0]","[1554, 2391.0]","[-1, 0]","[200, 200]","[-1, 0]","[198, 198]"
200,"[1573, 2369]","[1726, 2410]",200,"[1649.5, 2410]","[1649.5, 2369]","[1573, 2389.5]","[1726, 2389.5]","[209, 209]","[201, 201]","[-1, 0]","[199, 199]"
201,"[1743, 2352]","[1924, 2427]",201,"[1833.5, 2427]","[1833.5, 2352]","[1743, 2389.5]","[1924, 2389.5]","[-1, 0]","[202, 202]","[190, 190]","[200, 200]"
202,"[1943, 2355]","[2040, 2406]",202,"[1991.5, 2406]","[1991.5, 2355]","[1943, 2380.5]","[2040, 2380.5]","[-1, 0]","[203, 203]","[191, 191]","[201, 201]"
203,"[2057, 2358]","[2132, 2413]",203,"[2094.5, 2413]","[2094.5, 2358]","[2057, 2385.5]","[2132, 2385.5]","[211, 211]","[204, 204]","[-1, 0]","[202, 202]"
204,"[2149, 2355]","[2282, 2417]",204,"[2215.5, 2417]","[2215.5, 2355]","[2149, 2386.0]","[2282, 2386.0]","[212, 212]","[-1, 0]","[192, 192]","[211, 211]"
205,"[225, 2427]","[766, 2488]",205,"[495.5, 2488]","[495.5, 2427]","[225, 2457.5]","[766, 2457.5]","[223, 223]","[216, 216]","[194, 194]","[-1, 0]"
206,"[822, 2420]","[972, 2485]",206,"[897.0, 2485]","[897.0, 2420]","[822, 2452.5]","[972, 2452.5]","[216, 216]","[207, 207]","[196, 196]","[205, 205]"
207,"[1020, 2423]","[1228, 2485]",207,"[1124.0, 2485]","[1124.0, 2423]","[1020, 2454.0]","[1228, 2454.0]","[226, 226]","[-1, 0]","[197, 197]","[206, 206]"
208,"[1300, 2406]","[1496, 2458]",208,"[1398.0, 2458]","[1398.0, 2406]","[1300, 2432.0]","[1496, 2432.0]","[218, 218]","[209, 209]","[198, 198]","[-1, 0]"
209,"[1515, 2413]","[1798, 2464]",209,"[1656.5, 2464]","[1656.5, 2413]","[1515, 2438.5]","[1798, 2438.5]","[219, 219]","[210, 210]","[200, 200]","[208, 208]"
210,"[1813, 2403]","[1963, 2478]",210,"[1888.0, 2478]","[1888.0, 2403]","[1813, 2440.5]","[1963, 2440.5]","[230, 230]","[211, 211]","[-1, 0]","[209, 209]"
211,"[1972, 2399]","[2166, 2475]",211,"[2069.0, 2475]","[2069.0, 2399]","[1972, 2437.0]","[2166, 2437.0]","[-1, 0]","[212, 212]","[203, 203]","[210, 210]"
212,"[2178, 2410]","[2279, 2464]",212,"[2228.5, 2464]","[2228.5, 2410]","[2178, 2437.0]","[2279, 2437.0]","[-1, 0]","[-1, 0]","[204, 204]","[211, 211]"
213,"[227, 2485]","[367, 2536]",213,"[297.0, 2536]","[297.0, 2485]","[227, 2510.5]","[367, 2510.5]","[222, 222]","[223, 223]","[193, 193]","[-1, 0]"
214,"[399, 2485]","[544, 2536]",214,"[471.5, 2536]","[471.5, 2485]","[399, 2510.5]","[544, 2510.5]","[223, 223]","[215, 215]","[205, 205]","[213, 213]"
215,"[578, 2485]","[735, 2526]",215,"[656.5, 2526]","[656.5, 2485]","[578, 2505.5]","[735, 2505.5]","[-1, 0]","[216, 216]","[-1, 0]","[214, 214]"
216,"[766, 2475]","[998, 2540]",216,"[882.0, 2540]","[882.0, 2475]","[766, 2507.5]","[998, 2507.5]","[-1, 0]","[217, 217]","[206, 206]","[215, 215]"
217,"[1022, 2478]","[1225, 2540]",217,"[1123.5, 2540]","[1123.5, 2478]","[1022, 2509.0]","[1225, 2509.0]","[236, 236]","[-1, 0]","[207, 207]","[225, 225]"
218,"[1300, 2468]","[1537, 2519]",218,"[1418.5, 2519]","[1418.5, 2468]","[1300, 2493.5]","[1537, 2493.5]","[227, 227]","[219, 219]","[208, 208]","[-1, 0]"
219,"[1566, 2461]","[1834, 2533]",219,"[1700.0, 2533]","[1700.0, 2461]","[1566, 2497.0]","[1834, 2497.0]","[239, 239]","[230, 230]","[209, 209]","[218, 218]"
220,"[1859, 2461]","[2025, 2522]",220,"[1942.0, 2522]","[1942.0, 2461]","[1859, 2491.5]","[2025, 2491.5]","[240, 240]","[221, 221]","[-1, 0]","[219, 219]"
221,"[2057, 2468]","[2277, 2519]",221,"[2167.0, 2519]","[2167.0, 2468]","[2057, 2493.5]","[2277, 2493.5]","[241, 241]","[-1, 0]","[-1, 0]","[220, 220]"
222,"[227, 2536]","[348, 2587]",222,"[287.5, 2587]","[287.5, 2536]","[227, 2561.5]","[348, 2561.5]","[232, 232]","[223, 223]","[213, 213]","[-1, 0]"
223,"[384, 2533]","[582, 2594]",223,"[483.0, 2594]","[483.0, 2533]","[384, 2563.5]","[582, 2563.5]","[-1, 0]","[224, 224]","[214, 214]","[222, 222]"
224,"[616, 2533]","[848, 2594]",224,"[732.0, 2594]","[732.0, 2533]","[616, 2563.5]","[848, 2563.5]","[234, 234]","[225, 225]","[-1, 0]","[223, 223]"
225,"[885, 2536]","[1010, 2587]",225,"[947.5, 2587]","[947.5, 2536]","[885, 2561.5]","[1010, 2561.5]","[235, 235]","[226, 226]","[-1, 0]","[224, 224]"
226,"[1049, 2529]","[1225, 2594]",226,"[1137.0, 2594]","[1137.0, 2529]","[1049, 2561.5]","[1225, 2561.5]","[245, 245]","[-1, 0]","[217, 217]","[225, 225]"
227,"[1296, 2516]","[1436, 2577]",227,"[1366.0, 2577]","[1366.0, 2516]","[1296, 2546.5]","[1436, 2546.5]","[246, 246]","[228, 228]","[218, 218]","[-1, 0]"
228,"[1489, 2499]","[1622, 2574]",228,"[1555.5, 2574]","[1555.5, 2499]","[1489, 2536.5]","[1622, 2536.5]","[238, 238]","[229, 229]","[-1, 0]","[227, 227]"
229,"[1675, 2516]","[1781, 2581]",229,"[1728.0, 2581]","[1728.0, 2516]","[1675, 2548.5]","[1781, 2548.5]","[248, 248]","[230, 230]","[219, 219]","[228, 228]"
230,"[1834, 2519]","[2011, 2584]",230,"[1922.5, 2584]","[1922.5, 2519]","[1834, 2551.5]","[2011, 2551.5]","[249, 249]","[241, 241]","[220, 220]","[239, 239]"
231,"[2069, 2522]","[2277, 2574]",231,"[2173.0, 2574]","[2173.0, 2522]","[2069, 2548.0]","[2277, 2548.0]","[241, 241]","[-1, 0]","[221, 221]","[-1, 0]"
232,"[230, 2591]","[447, 2642]",232,"[338.5, 2642]","[338.5, 2591]","[230, 2616.5]","[447, 2616.5]","[252, 252]","[233, 233]","[222, 222]","[-1, 0]"
233,"[476, 2594]","[641, 2646]",233,"[558.5, 2646]","[558.5, 2594]","[476, 2620.0]","[641, 2620.0]","[243, 243]","[234, 234]","[-1, 0]","[232, 232]"
234,"[667, 2594]","[793, 2659]",234,"[730.0, 2659]","[730.0, 2594]","[667, 2626.5]","[793, 2626.5]","[254, 254]","[235, 235]","[224, 224]","[243, 243]"
235,"[815, 2587]","[1042, 2649]",235,"[928.5, 2649]","[928.5, 2587]","[815, 2618.0]","[1042, 2618.0]","[-1, 0]","[236, 236]","[225, 225]","[234, 234]"
236,"[1068, 2587]","[1225, 2649]",236,"[1146.5, 2649]","[1146.5, 2587]","[1068, 2618.0]","[1225, 2618.0]","[245, 245]","[-1, 0]","[226, 226]","[235, 235]"
237,"[1298, 2567]","[1433, 2628]",237,"[1365.5, 2628]","[1365.5, 2567]","[1298, 2597.5]","[1433, 2597.5]","[246, 246]","[-1, 0]","[227, 227]","[-1, 0]"
238,"[1491, 2574]","[1595, 2628]",238,"[1543.0, 2628]","[1543.0, 2574]","[1491, 2601.0]","[1595, 2601.0]","[247, 247]","[248, 248]","[228, 228]","[-1, 0]"
239,"[1653, 2570]","[1813, 2635]",239,"[1733.0, 2635]","[1733.0, 2570]","[1653, 2602.5]","[1813, 2602.5]","[-1, 0]","[240, 240]","[229, 229]","[-1, 0]"
240,"[1866, 2574]","[1975, 2628]",240,"[1920.5, 2628]","[1920.5, 2574]","[1866, 2601.0]","[1975, 2601.0]","[249, 249]","[241, 241]","[230, 230]","[239, 239]"
241,"[2028, 2563]","[2282, 2635]",241,"[2155.0, 2635]","[2155.0, 2563]","[2028, 2599.0]","[2282, 2599.0]","[250, 250]","[-1, 0]","[231, 231]","[240, 240]"
242,"[230, 2646]","[435, 2697]",242,"[332.5, 2697]","[332.5, 2646]","[230, 2671.5]","[435, 2671.5]","[252, 252]","[243, 243]","[232, 232]","[-1, 0]"
243,"[479, 2646]","[682, 2697]",243,"[580.5, 2697]","[580.5, 2646]","[479, 2671.5]","[682, 2671.5]","[253, 253]","[244, 244]","[233, 233]","[242, 242]"
244,"[725, 2639]","[1010, 2700]",244,"[867.5, 2700]","[867.5, 2639]","[725, 2669.5]","[1010, 2669.5]","[340, 340]","[245, 245]","[-1, 0]","[243, 243]"
245,"[1059, 2642]","[1228, 2704]",245,"[1143.5, 2704]","[1143.5, 2642]","[1059, 2673.0]","[1228, 2673.0]","[341, 341]","[-1, 0]","[236, 236]","[244, 244]"
246,"[1298, 2628]","[1424, 2687]",246,"[1361.0, 2687]","[1361.0, 2628]","[1298, 2657.5]","[1424, 2657.5]","[257, 257]","[247, 247]","[237, 237]","[-1, 0]"
247,"[1445, 2625]","[1593, 2690]",247,"[1519.0, 2690]","[1519.0, 2625]","[1445, 2657.5]","[1593, 2657.5]","[-1, 0]","[248, 248]","[238, 238]","[246, 246]"
248,"[1619, 2601]","[1733, 2693]",248,"[1676.0, 2693]","[1676.0, 2601]","[1619, 2647.0]","[1733, 2647.0]","[258, 258]","[249, 249]","[229, 229]","[247, 247]"
249,"[1760, 2632]","[2042, 2683]",249,"[1901.0, 2683]","[1901.0, 2632]","[1760, 2657.5]","[2042, 2657.5]","[-1, 0]","[250, 250]","[240, 240]","[248, 248]"
250,"[2081, 2625]","[2175, 2676]",250,"[2128.0, 2676]","[2128.0, 2625]","[2081, 2650.5]","[2175, 2650.5]","[260, 260]","[251, 251]","[241, 241]","[249, 249]"
251,"[2212, 2635]","[2282, 2683]",251,"[2247.0, 2683]","[2247.0, 2635]","[2212, 2659.0]","[2282, 2659.0]","[-1, 0]","[-1, 0]","[-1, 0]","[250, 250]"
252,"[230, 2693]","[445, 2758]",252,"[337.5, 2758]","[337.5, 2693]","[230, 2725.5]","[445, 2725.5]","[338, 338]","[253, 253]","[242, 242]","[-1, 0]"
253,"[450, 2704]","[602, 2755]",253,"[526.0, 2755]","[526.0, 2704]","[450, 2729.5]","[602, 2729.5]","[339, 339]","[254, 254]","[243, 243]","[252, 252]"
254,"[611, 2697]","[807, 2758]",254,"[709.0, 2758]","[709.0, 2697]","[611, 2727.5]","[807, 2727.5]","[-1, 0]","[255, 255]","[234, 234]","[253, 253]"
255,"[802, 2700]","[911, 2755]",255,"[856.5, 2755]","[856.5, 2700]","[802, 2727.5]","[911, 2727.5]","[340, 340]","[256, 256]","[244, 244]","[254, 254]"
256,"[914, 2697]","[1225, 2758]",256,"[1069.5, 2758]","[1069.5, 2697]","[914, 2727.5]","[1225, 2727.5]","[265, 265]","[-1, 0]","[-1, 0]","[255, 255]"
257,"[1296, 2683]","[1462, 2745]",257,"[1379.0, 2745]","[1379.0, 2683]","[1296, 2714.0]","[1462, 2714.0]","[266, 266]","[258, 258]","[246, 246]","[-1, 0]"
258,"[1499, 2680]","[1832, 2741]",258,"[1665.5, 2741]","[1665.5, 2680]","[1499, 2710.5]","[1832, 2710.5]","[-1, 0]","[259, 259]","[248, 248]","[257, 257]"
259,"[1878, 2690]","[2038, 2731]",259,"[1958.0, 2731]","[1958.0, 2690]","[1878, 2710.5]","[2038, 2710.5]","[-1, 0]","[260, 260]","[-1, 0]","[258, 258]"
260,"[2083, 2687]","[2277, 2734]",260,"[2180.0, 2734]","[2180.0, 2687]","[2083, 2710.5]","[2277, 2710.5]","[-1, 0]","[-1, 0]","[250, 250]","[259, 259]"
261,"[227, 2806]","[389, 2868]",261,"[308.0, 2868]","[308.0, 2806]","[227, 2837.0]","[389, 2837.0]","[282, 282]","[262, 262]","[338, 338]","[-1, 0]"
262,"[416, 2806]","[566, 2871]",262,"[491.0, 2871]","[491.0, 2806]","[416, 2838.5]","[566, 2838.5]","[283, 283]","[263, 263]","[-1, 0]","[271, 271]"
263,"[590, 2803]","[667, 2871]",263,"[628.5, 2871]","[628.5, 2803]","[590, 2837.0]","[667, 2837.0]","[273, 273]","[264, 264]","[-1, 0]","[262, 262]"
264,"[694, 2803]","[875, 2864]",264,"[784.5, 2864]","[784.5, 2803]","[694, 2833.5]","[875, 2833.5]","[284, 284]","[265, 265]","[-1, 0]","[339, 339]"
265,"[897, 2806]","[1225, 2868]",265,"[1061.0, 2868]","[1061.0, 2806]","[897, 2837.0]","[1225, 2837.0]","[285, 285]","[-1, 0]","[256, 256]","[264, 264]"
266,"[1293, 2789]","[1426, 2851]",266,"[1359.5, 2851]","[1359.5, 2789]","[1293, 2820.0]","[1426, 2820.0]","[287, 287]","[-1, 0]","[257, 257]","[-1, 0]"
267,"[1486, 2792]","[1694, 2844]",267,"[1590.0, 2844]","[1590.0, 2792]","[1486, 2818.0]","[1694, 2818.0]","[277, 277]","[343, 343]","[-1, 0]","[-1, 0]"
268,"[1755, 2786]","[1883, 2851]",268,"[1819.0, 2851]","[1819.0, 2786]","[1755, 2818.5]","[1883, 2818.5]","[291, 291]","[269, 269]","[-1, 0]","[-1, 0]"
269,"[1931, 2786]","[2105, 2847]",269,"[2018.0, 2847]","[2018.0, 2786]","[1931, 2816.5]","[2105, 2816.5]","[280, 280]","[281, 281]","[-1, 0]","[268, 268]"
270,"[2163, 2792]","[2279, 2844]",270,"[2221.0, 2844]","[2221.0, 2792]","[2163, 2818.0]","[2279, 2818.0]","[281, 281]","[-1, 0]","[-1, 0]","[-1, 0]"
271,"[227, 2854]","[394, 2916]",271,"[310.5, 2916]","[310.5, 2854]","[227, 2885.0]","[394, 2885.0]","[282, 282]","[272, 272]","[338, 338]","[-1, 0]"
272,"[421, 2864]","[508, 2919]",272,"[464.5, 2919]","[464.5, 2864]","[421, 2891.5]","[508, 2891.5]","[283, 283]","[273, 273]","[262, 262]","[271, 271]"
273,"[527, 2861]","[660, 2912]",273,"[593.5, 2912]","[593.5, 2861]","[527, 2886.5]","[660, 2886.5]","[-1, 0]","[274, 274]","[263, 263]","[272, 272]"
274,"[694, 2854]","[1037, 2926]",274,"[865.5, 2926]","[865.5, 2854]","[694, 2890.0]","[1037, 2890.0]","[-1, 0]","[275, 275]","[340, 340]","[273, 273]"
275,"[1059, 2854]","[1225, 2916]",275,"[1142.0, 2916]","[1142.0, 2854]","[1059, 2885.0]","[1225, 2885.0]","[299, 299]","[-1, 0]","[341, 341]","[274, 274]"
276,"[1296, 2844]","[1457, 2909]",276,"[1376.5, 2909]","[1376.5, 2844]","[1296, 2876.5]","[1457, 2876.5]","[287, 287]","[288, 288]","[266, 266]","[-1, 0]"
277,"[1482, 2847]","[1607, 2898]",277,"[1544.5, 2898]","[1544.5, 2847]","[1482, 2872.5]","[1607, 2872.5]","[288, 288]","[278, 278]","[267, 267]","[287, 287]"
278,"[1629, 2844]","[1793, 2905]",278,"[1711.0, 2905]","[1711.0, 2844]","[1629, 2874.5]","[1793, 2874.5]","[290, 290]","[291, 291]","[343, 343]","[277, 277]"
279,"[1813, 2847]","[1965, 2898]",279,"[1889.0, 2898]","[1889.0, 2847]","[1813, 2872.5]","[1965, 2872.5]","[-1, 0]","[280, 280]","[-1, 0]","[278, 278]"
280,"[1989, 2847]","[2088, 2902]",280,"[2038.5, 2902]","[2038.5, 2847]","[1989, 2874.5]","[2088, 2874.5]","[-1, 0]","[281, 281]","[269, 269]","[279, 279]"
281,"[2105, 2847]","[2277, 2898]",281,"[2191.0, 2898]","[2191.0, 2847]","[2105, 2872.5]","[2277, 2872.5]","[305, 305]","[-1, 0]","[270, 270]","[280, 280]"
282,"[230, 2919]","[387, 2970]",282,"[308.5, 2970]","[308.5, 2919]","[230, 2944.5]","[387, 2944.5]","[345, 345]","[283, 283]","[271, 271]","[-1, 0]"
283,"[418, 2912]","[582, 2974]",283,"[500.0, 2974]","[500.0, 2912]","[418, 2943.0]","[582, 2943.0]","[-1, 0]","[284, 284]","[272, 272]","[282, 282]"
284,"[611, 2912]","[943, 2974]",284,"[777.0, 2974]","[777.0, 2912]","[611, 2943.0]","[943, 2943.0]","[297, 297]","[285, 285]","[264, 264]","[283, 283]"
285,"[976, 2916]","[1131, 2967]",285,"[1053.5, 2967]","[1053.5, 2916]","[976, 2941.5]","[1131, 2941.5]","[-1, 0]","[286, 286]","[265, 265]","[284, 284]"
286,"[1158, 2916]","[1230, 2984]",286,"[1194.0, 2984]","[1194.0, 2916]","[1158, 2950.0]","[1230, 2950.0]","[348, 348]","[-1, 0]","[275, 275]","[285, 285]"
287,"[1293, 2878]","[1450, 2957]",287,"[1371.5, 2957]","[1371.5, 2878]","[1293, 2917.5]","[1450, 2917.5]","[300, 300]","[288, 288]","[276, 276]","[-1, 0]"
288,"[1455, 2898]","[1557, 2953]",288,"[1506.0, 2953]","[1506.0, 2898]","[1455, 2925.5]","[1557, 2925.5]","[301, 301]","[289, 289]","[277, 277]","[287, 287]"
289,"[1571, 2895]","[1665, 2963]",289,"[1618.0, 2963]","[1618.0, 2895]","[1571, 2929.0]","[1665, 2929.0]","[302, 302]","[290, 290]","[-1, 0]","[301, 301]"
290,"[1675, 2895]","[1772, 2963]",290,"[1723.5, 2963]","[1723.5, 2895]","[1675, 2929.0]","[1772, 2929.0]","[-1, 0]","[291, 291]","[278, 278]","[289, 289]"
291,"[1779, 2895]","[1873, 2960]",291,"[1826.0, 2960]","[1826.0, 2895]","[1779, 2927.5]","[1873, 2927.5]","[303, 303]","[292, 292]","[268, 268]","[290, 290]"
